,NumberofOrders,YearlyIncome,SalesAmt,Age,NumberItems,city2,gender2,gender,city,Clusterlabel
13388,1,70000.0,724.47,51,4,173,0,F,Newport Beach,0
13389,1,70000.0,133.49,56,2,231,0,F,South Melbourne,0
13390,1,70000.0,650.45,49,5,110,0,F,Glendale,0
13391,1,120000.0,71.97,75,2,177,0,F,Novato,2
13392,1,60000.0,34.98,80,2,37,0,F,Burlingame,0
13393,2,10000.0,3936.5425,49,3,116,0,F,Hamburg,1
13394,1,30000.0,36.59,63,2,99,0,F,El Cajon,1
13395,1,40000.0,839.48,61,2,261,0,F,Westminster,1
13396,1,60000.0,3578.27,50,1,264,0,F,Woodburn,0
13397,2,60000.0,1889.9075,67,4,66,0,F,Chula Vista,0
13398,3,130000.0,6838.1182,65,7,101,0,F,Esher-Molesey,2
13399,1,30000.0,3578.27,67,1,202,0,F,Redwood City,1
13400,1,30000.0,3578.27,73,1,14,0,F,Beverly Hills,1
13401,2,60000.0,123.96,52,4,120,1,M,Hervey Bay,0
13402,2,70000.0,24.27,43,2,86,1,M,Cranbourne,0
13403,2,70000.0,24.27,52,2,112,1,M,Gold Coast,0
13404,1,80000.0,68.97,46,3,104,1,M,Findon,3
13405,2,100000.0,84.96,42,3,9,1,M,Bendigo,3
13406,2,100000.0,1322.98,51,2,120,1,M,Hervey Bay,3
13407,1,110000.0,78.98,52,2,66,1,M,Chula Vista,3
13408,3,110000.0,6799.4496,43,6,122,1,M,Hobart,3
13409,1,20000.0,539.99,40,1,105,1,M,Frankfurt,1
13410,1,30000.0,48.97,43,3,165,1,M,Mühlheim,1
13411,2,130000.0,45.26,62,4,18,1,M,Birmingham,2
13412,1,40000.0,119.96,72,4,133,0,F,Lakewood,1
13413,1,40000.0,36.96,52,3,170,1,M,Neunkirchen,1
13414,2,20000.0,3080.29,54,6,15,1,M,Billericay,1
13415,2,30000.0,3032.31,42,5,66,1,M,Chula Vista,1
13416,1,130000.0,38.98,61,2,15,1,M,Billericay,2
13417,3,10000.0,4943.8,39,5,42,1,M,Caloundra,1
13418,1,20000.0,539.99,43,1,249,1,M,Versailles,1
13419,1,30000.0,40.23,55,3,240,1,M,Suresnes,1
13420,1,40000.0,574.98,65,2,171,1,M,Newcastle,1
13421,2,60000.0,6029.57,45,3,86,1,M,Cranbourne,0
13422,2,70000.0,1554.4075,44,4,38,1,M,Burnaby,0
13423,2,70000.0,3124.96,50,3,37,1,M,Burlingame,0
13424,1,70000.0,39.99,53,2,112,1,M,Gold Coast,0
13425,2,40000.0,3001.0425,44,3,200,1,M,Reading,1
13426,2,30000.0,4380.04,41,4,114,1,M,Grevenbroich,1
13427,2,60000.0,1938.47,58,3,138,1,M,Lavender Bay,0
13428,1,110000.0,7.28,67,2,187,1,M,Paderborn,3
13429,1,20000.0,1288.31,40,5,76,1,M,Coffs Harbour,1
13430,1,30000.0,6.28,52,2,238,1,M,Sulzbach Taunus,1
13431,3,40000.0,7040.6125,56,5,183,1,M,Orleans,1
13432,1,80000.0,68.49,51,2,157,1,M,Melton,3
13433,1,130000.0,37.27,73,3,148,1,M,London,2
13434,3,20000.0,8192.0,81,8,63,1,M,Cheltenham,1
13435,1,90000.0,13.98,74,2,90,1,M,Darmstadt,3
13436,1,110000.0,4.99,62,1,13,1,M,Berlin,3
13437,1,40000.0,2452.04,48,4,147,0,F,Liverpool,1
13438,2,10000.0,159.94,55,6,268,0,F,York,1
13439,2,40000.0,4384.0782,54,4,255,1,M,Warrington,1
13440,1,40000.0,74.98,80,3,9,1,M,Bendigo,1
13441,2,20000.0,81.24,54,6,162,1,M,Milton Keynes,1
13442,2,70000.0,160.44,65,5,74,1,M,Cliffside,0
13443,1,110000.0,41.93,59,3,141,1,M,Leipzig,3
13444,2,30000.0,5923.23,59,5,141,1,M,Leipzig,1
13445,1,70000.0,74.98,54,3,235,1,M,St. Leonards,0
13446,1,130000.0,38.98,60,2,237,1,M,Stuttgart,2
13447,2,100000.0,6089.59,45,5,228,1,M,Silverwater,3
13448,1,10000.0,3374.99,63,1,207,1,M,Roncq,1
13449,1,20000.0,777.34,65,2,251,1,M,Villeneuve-d'Ascq,1
13450,2,30000.0,4355.71,42,3,187,1,M,Paderborn,1
13451,1,20000.0,69.99,44,1,79,1,M,Colombes,1
13452,2,80000.0,3137.97,71,3,184,1,M,Orly,3
13453,1,60000.0,29.48,46,2,71,0,F,Clarkston,0
13454,2,90000.0,6035.6,43,4,138,1,M,Lavender Bay,3
13455,2,10000.0,4127.25,38,3,176,1,M,North Sydney,1
13456,1,20000.0,24.99,42,1,237,1,M,Stuttgart,1
13457,1,30000.0,548.98,49,2,166,0,F,München,1
13458,1,40000.0,2384.07,49,1,148,0,F,London,1
13459,1,40000.0,138.96,57,4,37,0,F,Burlingame,1
13460,3,120000.0,6960.0825,62,7,170,0,F,Neunkirchen,2
13461,1,10000.0,27.77,39,3,263,0,F,Wollongong,1
13462,1,30000.0,51.96,38,3,187,0,F,Paderborn,1
13463,1,10000.0,23.78,51,2,258,0,F,Werne,1
13464,1,50000.0,2071.4196,47,1,35,0,F,Burbank,0
13465,1,70000.0,79.47,49,3,104,0,F,Findon,0
13466,1,70000.0,562.96,80,4,78,0,F,Colma,0
13467,1,20000.0,39.98,40,2,79,0,F,Colombes,1
13468,1,90000.0,34.98,52,2,4,0,F,Beaverton,3
13469,1,60000.0,93.97,73,3,226,0,F,Sedro Woolley,0
13470,1,130000.0,7.28,76,2,110,0,F,Glendale,2
13471,2,50000.0,4507.5225,86,4,151,0,F,Lynnwood,0
13472,1,60000.0,89.97,41,3,7,0,F,Bellflower,0
13473,1,70000.0,663.95,78,5,220,0,F,San Francisco,0
13474,2,80000.0,4823.01,59,8,195,0,F,Port Hammond,3
13475,2,110000.0,4813.04,45,4,250,0,F,Victoria,3
13476,1,130000.0,38.88,52,3,115,0,F,Grossmont,2
13477,1,20000.0,75.48,41,2,95,0,F,Dunkerque,1
13478,1,30000.0,69.97,41,3,181,0,F,Olympia,1
13479,1,40000.0,78.98,54,2,74,0,F,Cliffside,1
13480,1,70000.0,574.98,64,2,221,0,F,San Gabriel,0
13481,1,40000.0,23.78,38,2,66,0,F,Chula Vista,1
13482,1,40000.0,71.94,40,5,10,0,F,Berkeley,1
13483,1,40000.0,2071.4196,64,1,169,0,F,National City,1
13484,1,40000.0,94.46,65,4,201,0,F,Redmond,1
13485,1,60000.0,9.99,42,1,37,0,F,Burlingame,0
13486,2,60000.0,1793.8975,66,5,83,0,F,Coronado,0
13487,1,80000.0,24.27,54,2,261,0,F,Westminster,3
13488,1,10000.0,23.78,54,2,92,0,F,Drancy,1
13489,1,60000.0,39.98,63,2,142,0,F,Lemon Grove,0
13490,2,20000.0,2831.5325,62,4,111,1,M,Gloucestershire,1
13491,1,30000.0,29.93,51,2,125,1,M,Ingolstadt,1
13492,1,70000.0,39.98,52,2,243,0,F,Tacoma,0
13493,1,90000.0,7.28,63,2,184,0,F,Orly,3
13494,2,60000.0,3946.5225,56,5,109,0,F,Geelong,0
13495,2,40000.0,4464.0882,50,3,262,0,F,Wokingham,1
13496,2,70000.0,242.95,50,6,175,0,F,North Ryde,0
13497,1,80000.0,39.99,52,2,112,0,F,Gold Coast,3
13498,1,20000.0,11.94,56,2,191,0,F,Paris La Defense,1
13499,2,130000.0,78.86,65,5,63,0,F,Cheltenham,2
13500,2,130000.0,2994.0882,57,2,101,0,F,Esher-Molesey,2
13501,2,40000.0,3001.0225,44,5,12,1,M,Berkshire,1
13502,1,20000.0,49.97,56,3,189,1,M,Pantin,1
13503,3,30000.0,6565.29,71,7,9,1,M,Bendigo,1
13504,2,130000.0,3152.96,56,5,188,0,F,Palo Alto,2
13505,1,60000.0,1750.98,54,2,133,0,F,Lakewood,0
13506,1,40000.0,4.99,42,1,230,0,F,Sooke,1
13507,1,60000.0,44.91,62,4,8,0,F,Bellingham,0
13508,1,80000.0,64.47,50,3,74,0,F,Cliffside,3
13509,2,10000.0,147.23,69,6,155,0,F,Matraville,1
13510,1,70000.0,91.58,65,3,103,0,F,Everett,0
13511,2,40000.0,3511.7575,55,5,63,0,F,Cheltenham,1
13512,2,60000.0,1976.94,51,6,192,0,F,Perth,0
13513,2,60000.0,113.96,52,4,157,0,F,Melton,0
13514,2,120000.0,3322.7175,59,3,217,0,F,Salzgitter,2
13515,2,80000.0,66.26,45,4,113,0,F,Goulburn,3
13516,1,20000.0,638.95,52,5,148,0,F,London,1
13517,1,30000.0,38.98,73,2,113,0,F,Goulburn,1
13518,2,70000.0,6054.22,43,3,256,0,F,Warrnambool,0
13519,2,70000.0,5780.99,54,5,252,0,F,W. Linn,0
13520,1,20000.0,119.98,64,2,142,0,F,Lemon Grove,1
13521,1,80000.0,3.99,61,1,145,0,F,Lille,3
13522,2,60000.0,2700.0482,49,5,122,0,F,Hobart,0
13523,1,60000.0,21.49,54,1,76,0,F,Coffs Harbour,0
13524,1,70000.0,1775.97,49,3,33,0,F,Bremerton,0
13525,1,90000.0,64.47,59,3,138,0,F,Lavender Bay,3
13526,1,60000.0,1709.98,51,2,36,0,F,Burien,0
13527,1,60000.0,34.98,69,2,33,0,F,Bremerton,0
13528,2,80000.0,6035.6,62,4,228,0,F,Silverwater,3
13529,2,10000.0,3021.0225,75,5,87,0,F,Croix,1
13530,1,80000.0,191.27,56,4,33,0,F,Bremerton,3
13531,3,70000.0,8178.51,47,7,256,1,M,Warrnambool,0
13532,1,30000.0,12.98,39,2,164,1,M,Morangis,1
13533,1,30000.0,1268.84,41,2,114,1,M,Grevenbroich,1
13534,1,20000.0,37.27,42,3,44,1,M,Cambridge,1
13535,1,30000.0,548.98,42,2,186,1,M,Oxon,1
13536,1,40000.0,39.98,59,2,8,1,M,Bellingham,1
13537,2,30000.0,5983.74,42,4,215,1,M,Saint-Denis,1
13538,1,30000.0,561.48,50,2,144,1,M,Lieusaint,1
13539,2,30000.0,4390.6796,52,4,183,1,M,Orleans,1
13540,1,40000.0,2419.06,54,2,266,1,M,Woolston,1
13541,1,80000.0,31.27,69,3,143,1,M,Les Ulis,3
13542,1,50000.0,2332.28,43,3,74,0,F,Cliffside,0
13543,1,80000.0,23.97,40,3,120,1,M,Hervey Bay,3
13544,1,60000.0,49.97,47,3,179,1,M,Oakland,0
13545,2,130000.0,4533.5225,52,4,188,0,F,Palo Alto,2
13546,1,20000.0,49.48,42,2,95,0,F,Dunkerque,1
13547,1,40000.0,38.88,42,3,78,0,F,Colma,1
13548,1,60000.0,94.48,45,2,154,0,F,Marysville,0
13549,2,60000.0,1622.47,62,3,66,0,F,Chula Vista,0
13550,1,60000.0,4.99,67,1,0,0,F,Ballard,0
13551,2,60000.0,4673.31,68,5,154,0,F,Marysville,0
13552,1,60000.0,39.98,68,2,163,0,F,Milwaukie,0
13553,1,80000.0,39.98,52,2,168,0,F,N. Vancouver,3
13554,1,100000.0,1735.98,50,2,151,0,F,Lynnwood,3
13555,1,30000.0,3578.27,38,1,137,0,F,Langley,1
13556,1,70000.0,21.49,66,1,225,0,F,Seattle,0
13557,3,40000.0,200.26,78,5,196,1,M,Port Macquarie,1
13558,1,60000.0,21.98,72,1,82,1,M,Concord,0
13559,1,70000.0,2384.07,49,1,86,1,M,Cranbourne,0
13560,2,90000.0,4641.8525,43,4,196,1,M,Port Macquarie,3
13561,2,90000.0,3917.5425,58,3,196,1,M,Port Macquarie,3
13562,1,60000.0,7.28,70,2,41,1,M,Calgary,0
13563,3,70000.0,55.76,56,4,9,1,M,Bendigo,0
13564,2,100000.0,6029.57,41,3,228,1,M,Silverwater,3
13565,1,10000.0,19.97,75,3,92,1,M,Drancy,1
13566,1,30000.0,6.28,39,2,125,1,M,Ingolstadt,1
13567,3,40000.0,5199.7196,46,6,129,1,M,Kirkby,1
13568,1,40000.0,1155.48,48,2,242,1,M,Sèvres,1
13569,1,80000.0,4.99,46,1,171,1,M,Newcastle,3
13570,1,30000.0,1174.48,47,2,21,1,M,Bonn,1
13571,3,100000.0,274.24,45,7,176,1,M,North Sydney,3
13572,1,10000.0,49.97,56,3,102,1,M,Essen,1
13573,2,40000.0,170.76,47,5,251,1,M,Villeneuve-d'Ascq,1
13574,1,20000.0,47.97,47,3,183,1,M,Orleans,1
13575,1,40000.0,539.99,42,1,148,1,M,London,1
13576,3,70000.0,8228.01,39,7,263,1,M,Wollongong,0
13577,2,30000.0,4198.33,57,3,238,1,M,Sulzbach Taunus,1
13578,1,40000.0,27.28,42,2,82,1,M,Concord,1
13579,1,100000.0,539.99,39,1,224,1,M,Seaford,3
13580,2,20000.0,3042.82,39,4,263,1,M,Wollongong,1
13581,1,80000.0,78.98,47,2,205,1,M,Rockhampton,3
13582,2,30000.0,64.9,52,6,193,1,M,Peterborough,1
13583,1,130000.0,14.98,45,2,161,1,M,Milsons Point,2
13584,1,10000.0,69.99,39,1,196,1,M,Port Macquarie,1
13585,2,10000.0,2983.34,39,2,228,1,M,Silverwater,1
13586,2,30000.0,3804.0782,68,3,239,1,M,Sunbury,1
13587,2,30000.0,4586.3496,71,5,192,0,F,Perth,1
13588,2,30000.0,1371.95,71,5,234,0,F,Springwood,1
13589,3,40000.0,6002.16,50,6,190,1,M,Paris,1
13590,1,60000.0,14.98,59,2,35,1,M,Burbank,0
13591,1,80000.0,35.0,39,1,161,1,M,Milsons Point,3
13592,1,20000.0,777.34,51,2,190,1,M,Paris,1
13593,1,20000.0,1170.48,38,2,44,1,M,Cambridge,1
13594,1,20000.0,60.47,38,3,167,1,M,Münster,1
13595,3,40000.0,7068.27,49,9,12,1,M,Berkshire,1
13596,2,70000.0,96.92,44,4,89,1,M,Darlinghurst,0
13597,1,30000.0,800.82,50,4,183,1,M,Orleans,1
13598,1,50000.0,59.98,45,2,35,1,M,Burbank,0
13599,1,40000.0,36.59,42,2,66,1,M,Chula Vista,1
13600,1,30000.0,9.99,81,1,76,1,M,Coffs Harbour,1
13601,1,90000.0,39.98,73,2,187,1,M,Paderborn,3
13602,1,20000.0,39.98,37,2,148,1,M,London,1
13603,1,20000.0,88.97,45,3,164,1,M,Morangis,1
13604,1,30000.0,78.96,41,4,14,1,M,Beverly Hills,1
13605,1,90000.0,36.27,65,3,190,1,M,Paris,3
13606,1,40000.0,2049.0982,47,1,199,1,M,Puyallup,1
13607,2,40000.0,4539.46,51,4,85,1,M,Courbevoie,1
13608,1,70000.0,68.97,41,3,175,1,M,North Ryde,0
13609,1,60000.0,23.78,43,2,14,1,M,Beverly Hills,0
13610,1,10000.0,6.28,49,2,85,1,M,Courbevoie,1
13611,1,70000.0,35.0,53,1,34,1,M,Brisbane,0
13612,2,90000.0,6117.69,42,6,171,1,M,Newcastle,3
13613,2,120000.0,82.26,64,5,18,1,M,Birmingham,2
13614,2,130000.0,4659.9025,41,3,153,1,M,Malabar,2
13615,1,130000.0,2369.96,55,4,194,1,M,Poing,2
13616,1,20000.0,98.96,39,4,266,1,M,Woolston,1
13617,2,10000.0,156.25,60,5,148,1,M,London,1
13618,1,40000.0,2419.06,40,2,200,1,M,Reading,1
13619,1,40000.0,2365.94,48,5,74,1,M,Cliffside,1
13620,2,60000.0,2180.4075,50,4,176,1,M,North Sydney,0
13621,3,80000.0,190.27,51,4,89,1,M,Darlinghurst,3
13622,1,80000.0,2510.94,46,3,268,0,F,York,3
13623,2,10000.0,4153.25,39,3,155,1,M,Matraville,1
13624,1,30000.0,6.28,52,2,190,1,M,Paris,1
13625,2,20000.0,4181.76,39,3,196,1,M,Port Macquarie,1
13626,1,30000.0,811.32,49,4,159,1,M,Metz,1
13627,2,80000.0,6056.61,49,3,256,1,M,Warrnambool,3
13628,1,80000.0,71.97,60,2,33,1,M,Bremerton,3
13629,1,30000.0,39.98,46,2,237,1,M,Stuttgart,1
13630,1,100000.0,2370.96,49,3,10,1,M,Berkeley,3
13631,1,60000.0,17.27,69,3,115,0,F,Grossmont,0
13632,2,70000.0,5819.05,55,3,267,0,F,Yakima,0
13633,1,80000.0,539.99,61,1,126,0,F,Issaquah,3
13634,1,60000.0,94.48,80,2,137,0,F,Langley,0
13635,2,30000.0,3017.33,46,3,257,0,F,Watford,1
13636,1,30000.0,99.47,58,4,226,0,F,Sedro Woolley,1
13637,1,30000.0,30.97,39,2,14,0,F,Beverly Hills,1
13638,1,60000.0,3578.27,69,1,181,0,F,Olympia,0
13639,1,60000.0,69.97,69,3,225,0,F,Seattle,0
13640,1,60000.0,21.49,52,1,263,0,F,Wollongong,0
13641,2,90000.0,4379.0882,50,3,205,0,F,Rockhampton,3
13642,1,20000.0,36.27,56,3,190,0,F,Paris,1
13643,1,20000.0,21.49,81,1,237,0,F,Stuttgart,1
13644,2,20000.0,38.92,73,3,235,0,F,St. Leonards,1
13645,1,30000.0,1174.48,38,2,21,0,F,Bonn,1
13646,1,30000.0,14.98,44,2,212,0,F,Saarlouis,1
13647,1,40000.0,1750.98,46,2,13,0,F,Berlin,1
13648,1,80000.0,1735.98,48,2,115,1,M,Grossmont,3
13649,1,30000.0,49.97,62,3,197,1,M,Port Orchard,1
13650,1,30000.0,32.27,63,3,14,1,M,Beverly Hills,1
13651,1,40000.0,100.09,43,3,66,1,M,Chula Vista,1
13652,1,40000.0,7.28,40,2,10,1,M,Berkeley,1
13653,1,10000.0,48.97,39,3,60,1,M,Chatou,1
13654,2,30000.0,83.94,70,6,111,1,M,Gloucestershire,1
13655,1,80000.0,82.59,51,2,66,1,M,Chula Vista,3
13656,1,10000.0,39.98,67,2,13,1,M,Berlin,1
13657,2,30000.0,4139.75,65,3,119,1,M,Hawthorne,1
13658,1,40000.0,56.97,38,2,0,1,M,Ballard,1
13659,2,70000.0,6081.1,50,4,228,1,M,Silverwater,0
13660,1,80000.0,39.98,63,2,92,1,M,Drancy,3
13661,1,20000.0,539.99,50,1,21,1,M,Bonn,1
13662,2,20000.0,1336.96,39,4,156,1,M,Melbourne,1
13663,1,40000.0,799.48,52,2,166,1,M,München,1
13664,2,40000.0,1938.47,75,3,113,1,M,Goulburn,1
13665,1,60000.0,3578.27,48,1,33,1,M,Bremerton,0
13666,3,90000.0,8248.99,52,8,205,1,M,Rockhampton,3
13667,3,10000.0,6736.56,44,8,12,1,M,Berkshire,1
13668,1,30000.0,567.76,54,4,116,1,M,Hamburg,1
13669,1,50000.0,42.28,48,3,212,1,M,Saarlouis,0
13670,1,70000.0,39.98,49,2,7,1,M,Bellflower,0
13671,2,10000.0,4886.7,44,2,13,1,M,Berlin,1
13672,1,60000.0,1149.47,61,3,78,1,M,Colma,0
13673,1,10000.0,6.28,61,2,20,1,M,Bobigny,1
13674,1,10000.0,94.48,72,2,143,1,M,Les Ulis,1
13675,1,20000.0,1282.82,39,4,13,1,M,Berlin,1
13676,1,20000.0,1155.48,65,2,217,1,M,Salzgitter,1
13677,1,70000.0,69.97,70,3,10,1,M,Berkeley,0
13678,1,20000.0,88.97,47,3,214,1,M,Saint Ouen,1
13679,3,120000.0,8224.46,43,11,235,1,M,St. Leonards,2
13680,2,30000.0,5933.26,59,3,233,1,M,Spring Valley,1
13681,2,50000.0,3282.83,48,3,139,1,M,Lebanon,0
13682,1,60000.0,78.98,54,2,4,1,M,Beaverton,0
13683,2,80000.0,4502.1382,51,5,197,1,M,Port Orchard,3
13684,1,80000.0,14.98,54,2,254,1,M,Walla Walla,3
13685,1,130000.0,29.99,41,1,149,1,M,Long Beach,2
13686,1,20000.0,13.98,40,2,213,1,M,Saint Germain en Laye,1
13687,2,30000.0,64.97,65,3,34,1,M,Brisbane,1
13688,1,60000.0,39.98,63,2,198,1,M,Portland,0
13689,3,70000.0,66.25,57,6,178,1,M,Oak Bay,0
13690,2,40000.0,5985.22,62,5,216,1,M,Salem,1
13691,1,60000.0,128.97,45,3,202,1,M,Redwood City,0
13692,5,60000.0,292.7,57,11,136,1,M,Langford,0
13693,1,70000.0,2319.99,50,1,243,1,M,Tacoma,0
13694,1,20000.0,74.98,69,3,122,1,M,Hobart,1
13695,2,70000.0,3377.3975,61,4,84,1,M,Corvallis,0
13696,1,50000.0,69.99,81,1,36,1,M,Burien,0
13697,1,60000.0,68.97,73,3,35,1,M,Burbank,0
13698,3,40000.0,156.25,47,5,85,1,M,Courbevoie,1
13699,1,80000.0,29.99,48,1,180,1,M,Offenbach,3
13700,1,50000.0,39.98,43,2,254,0,F,Walla Walla,0
13701,1,80000.0,2414.97,52,4,154,0,F,Marysville,3
13702,1,60000.0,14.98,83,2,103,0,F,Everett,0
13703,1,70000.0,2350.96,74,3,37,0,F,Burlingame,0
13704,1,10000.0,58.47,85,3,208,0,F,Roubaix,1
13705,2,120000.0,5997.33,51,3,82,0,F,Concord,2
13706,1,80000.0,4.99,52,1,227,0,F,Shawnee,3
13707,1,60000.0,58.98,58,2,267,1,M,Yakima,0
13708,1,70000.0,39.98,71,2,131,1,M,La Jolla,0
13709,1,40000.0,68.97,45,3,107,1,M,Fremont,1
13710,1,80000.0,49.48,51,2,232,1,M,Spokane,3
13711,1,40000.0,1170.48,50,2,173,1,M,Newport Beach,1
13712,1,40000.0,37.27,39,3,110,1,M,Glendale,1
13713,3,50000.0,261.39,50,10,195,1,M,Port Hammond,0
13714,1,110000.0,71.58,57,3,14,1,M,Beverly Hills,3
13715,2,60000.0,2972.7696,43,3,179,0,F,Oakland,0
13716,1,40000.0,564.99,57,1,198,0,F,Portland,1
13717,2,90000.0,4828.01,57,8,174,0,F,Newton,3
13718,1,40000.0,567.76,43,4,221,0,F,San Gabriel,1
13719,1,60000.0,2071.4196,52,1,131,0,F,La Jolla,0
13720,2,70000.0,4532.5225,45,4,254,0,F,Walla Walla,0
13721,2,40000.0,3896.5325,77,4,263,1,M,Wollongong,1
13722,1,100000.0,69.99,59,1,89,1,M,Darlinghurst,3
13723,2,160000.0,3113.22,68,4,148,1,M,London,2
13724,1,70000.0,7.28,44,2,82,1,M,Concord,0
13725,2,30000.0,2731.5425,49,3,215,1,M,Saint-Denis,1
13726,2,30000.0,1903.48,58,2,105,1,M,Frankfurt,1
13727,1,40000.0,1179.97,48,3,173,1,M,Newport Beach,1
13728,2,40000.0,110.92,53,5,163,1,M,Milwaukie,1
13729,2,70000.0,96.27,50,4,103,1,M,Everett,0
13730,1,70000.0,588.96,55,4,221,1,M,San Gabriel,0
13731,1,160000.0,69.99,49,1,259,1,M,West Covina,2
13732,1,60000.0,34.98,53,2,130,1,M,Kirkland,0
13733,1,70000.0,61.96,48,3,0,1,M,Ballard,0
13734,2,80000.0,4492.6482,51,4,154,1,M,Marysville,3
13735,2,110000.0,135.25,75,6,219,1,M,San Diego,3
13736,3,30000.0,185.02,50,8,178,1,M,Oak Bay,1
13737,1,70000.0,81.46,66,3,199,1,M,Puyallup,0
13738,1,30000.0,815.81,71,5,86,1,M,Cranbourne,1
13739,1,40000.0,98.96,56,4,35,1,M,Burbank,1
13740,1,60000.0,628.45,69,5,146,1,M,Lincoln Acres,0
13741,1,60000.0,15.23,69,3,216,1,M,Salem,0
13742,2,70000.0,123.91,50,5,36,1,M,Burien,0
13743,1,110000.0,4.99,58,1,14,1,M,Beverly Hills,3
13744,2,150000.0,3132.97,57,3,179,1,M,Oakland,2
13745,1,20000.0,28.99,46,1,251,1,M,Villeneuve-d'Ascq,1
13746,1,70000.0,31.97,65,2,84,1,M,Corvallis,0
13747,16,60000.0,696.61,74,30,250,1,M,Victoria,0
13748,1,80000.0,71.97,54,2,203,1,M,Renton,3
13749,1,40000.0,2181.5625,48,1,230,1,M,Sooke,1
13750,1,70000.0,44.54,71,3,216,1,M,Salem,0
13751,1,30000.0,3.99,70,1,173,1,M,Newport Beach,1
13752,1,120000.0,33.98,48,2,66,1,M,Chula Vista,2
13753,1,20000.0,29.48,45,2,236,0,F,Stoke-on-Trent,1
13754,2,60000.0,4229.32,55,4,175,0,F,North Ryde,0
13755,1,70000.0,67.93,71,3,10,0,F,Berkeley,0
13756,2,80000.0,92.97,47,3,153,0,F,Malabar,3
13757,1,110000.0,2520.83,51,4,14,0,F,Beverly Hills,3
13758,2,70000.0,67.17,52,4,224,0,F,Seaford,0
13759,2,40000.0,4367.0182,55,5,134,1,M,Lancaster,1
13760,3,130000.0,7043.5625,62,9,148,1,M,London,2
13761,1,30000.0,2419.06,41,2,166,1,M,München,1
13762,1,30000.0,12.98,52,2,116,1,M,Hamburg,1
13763,2,30000.0,2690.3996,70,3,263,1,M,Wollongong,1
13764,1,80000.0,2475.95,53,2,10,0,F,Berkeley,3
13765,1,10000.0,21.49,69,1,135,0,F,Lane Cove,1
13766,2,30000.0,2811.5225,47,5,148,1,M,London,1
13767,1,110000.0,806.76,59,4,102,1,M,Essen,3
13768,1,60000.0,1729.97,49,3,128,1,M,Kiel,0
13769,1,100000.0,33.98,61,2,54,1,M,Cergy,3
13770,1,20000.0,69.99,61,1,9,1,M,Bendigo,1
13771,1,50000.0,14.98,64,2,150,1,M,Los Angeles,0
13772,1,80000.0,123.98,68,2,244,1,M,Torrance,3
13773,2,90000.0,4160.53,50,5,38,1,M,Burnaby,3
13774,1,50000.0,121.94,78,5,33,1,M,Bremerton,0
13775,1,60000.0,38.98,74,2,199,1,M,Puyallup,0
13776,2,70000.0,128.97,47,4,14,1,M,Beverly Hills,0
13777,2,40000.0,4626.11,40,5,252,1,M,W. Linn,1
13778,2,40000.0,2791.4482,57,2,225,1,M,Seattle,1
13779,1,40000.0,71.58,81,3,179,1,M,Oakland,1
13780,1,70000.0,23.78,63,2,132,1,M,Lake Oswego,0
13781,2,110000.0,2143.8975,46,5,122,1,M,Hobart,3
13782,1,30000.0,29.48,43,2,91,1,M,Downey,1
13783,1,60000.0,782.99,57,1,158,1,M,Metchosin,0
13784,2,60000.0,4587.5125,69,5,154,1,M,Marysville,0
13785,1,80000.0,22.26,56,4,250,1,M,Victoria,3
13786,1,70000.0,574.98,65,2,219,1,M,San Diego,0
13787,1,80000.0,4.99,64,1,173,1,M,Newport Beach,3
13788,2,70000.0,88.46,48,4,34,1,M,Brisbane,0
13789,1,130000.0,39.98,80,2,82,1,M,Concord,2
13790,1,70000.0,97.96,83,4,78,1,M,Colma,0
13791,1,30000.0,553.97,77,3,258,0,F,Werne,1
13792,1,40000.0,1214.85,51,1,173,0,F,Newport Beach,1
13793,1,70000.0,2419.06,56,2,197,0,F,Port Orchard,0
13794,1,70000.0,27.28,48,2,14,0,F,Beverly Hills,0
13795,1,70000.0,49.48,59,2,82,0,F,Concord,0
13796,1,40000.0,1155.48,73,2,250,0,F,Victoria,1
13797,1,10000.0,3374.99,74,1,145,0,F,Lille,1
13798,2,20000.0,2751.4175,49,3,92,0,F,Drancy,1
13799,1,80000.0,24.27,64,2,208,0,F,Roubaix,3
13800,1,40000.0,3578.27,48,1,10,1,M,Berkeley,1
13801,2,50000.0,5917.24,49,4,252,1,M,W. Linn,0
13802,2,70000.0,5973.24,74,5,14,1,M,Beverly Hills,0
13803,1,40000.0,78.98,44,2,222,1,M,Santa Cruz,1
13804,2,60000.0,111.96,38,5,179,1,M,Oakland,0
13805,1,20000.0,548.98,50,2,190,1,M,Paris,1
13806,1,30000.0,28.98,39,2,148,1,M,London,1
13807,1,30000.0,6.28,40,2,190,1,M,Paris,1
13808,1,20000.0,103.95,37,5,44,1,M,Cambridge,1
13809,3,120000.0,5237.7296,44,7,34,1,M,Brisbane,2
13810,1,10000.0,42.97,51,3,90,1,M,Darmstadt,1
13811,1,60000.0,1760.47,46,3,37,1,M,Burlingame,0
13812,2,100000.0,6093.2,52,5,224,1,M,Seaford,3
13813,1,150000.0,6.28,71,2,162,1,M,Milton Keynes,2
13814,1,40000.0,9.99,53,1,132,0,F,Lake Oswego,1
13815,3,60000.0,41.26,53,4,224,0,F,Seaford,0
13816,1,20000.0,226.49,42,3,60,0,F,Chatou,1
